soc_now,current_hour,current_month,outside_temperature,charging_type,target_soc,load_score,charging_load,charging_fee,charging_speed,recommended_delay_hour
57,9,12,31,급속,88,1,16308.61313868613,13502.534246575342,0.0,4
89,10,1,2,완속,86,1,865.3175182481751,6055.105263157895,4.638414975272287,0
61,13,10,36,급속,98,1,21090.218978102188,12984.285714285714,0.0,4
31,14,8,3,급속,65,1,21480.14598540146,11760.470588235294,0.0,2
25,13,10,-6,완속,61,1,1061.036496350365,6093.153846153846,4.638414975272287,0
44,21,7,27,완속,86,2,2069.4963503649637,6730.16,4.638414975272287,3
72,11,10,5,급속,88,1,20353.284671532845,7625.88679245283,0.0,2
66,21,3,28,급속,90,2,9896.496350364963,11003.153846153846,0.0,3
80,6,10,8,완속,96,0,228.67518248175185,21824.5,4.638414975272287,1
14,22,1,18,완속,99,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
36,19,10,6,급속,63,2,15616.058394160584,13773.162162162162,0.0,5
23,3,11,7,급속,61,0,1743.3576642335763,8935.75,0.0,0
63,14,5,-1,급속,85,1,21480.14598540146,11760.470588235294,0.0,2
24,6,1,3,급속,61,0,7192.846715328467,9158.0,0.0,0
61,17,12,16,완속,69,2,2330.8722627737225,7435.382352941177,4.638414975272287,3
67,17,7,11,완속,83,2,2330.8722627737225,7435.382352941177,4.638414975272287,3
55,17,12,20,급속,94,2,20048.029197080294,10052.12,0.0,5
30,23,1,-5,급속,79,0,4851.240875912409,5016.0,0.0,0
45,1,8,23,급속,69,0,2484.6715328467158,9582.666666666666,0.0,0
28,5,8,21,급속,73,0,4160.14598540146,0.0,0.0,0
13,14,3,12,완속,93,1,1269.0182481751824,5797.65625,4.638414975272287,0
41,8,3,18,급속,69,1,13693.722627737228,11117.287671232876,0.0,0
63,19,12,-4,급속,66,2,15616.058394160584,13773.162162162162,0.0,5
24,8,3,-8,완속,84,1,656.007299270073,6261.8421052631575,4.638414975272287,0
85,1,4,27,완속,60,0,531.7189781021898,0.0,4.638414975272287,0
80,0,5,-10,완속,88,0,680.1240875912408,6223.0,4.638414975272287,0
18,16,10,26,완속,77,2,1889.412408759124,8598.652173913044,4.638414975272287,0
47,22,5,37,급속,65,0,7380.291970802919,14288.8,0.0,2
34,18,9,33,급속,71,2,17997.080291970804,11109.414634146342,0.0,7
31,14,9,5,완속,68,1,1269.0182481751824,5797.65625,4.638414975272287,0
78,15,7,-1,완속,63,1,1583.302919708029,7393.829268292683,4.638414975272287,0
50,0,12,-10,완속,62,0,680.1240875912408,6223.0,4.638414975272287,0
23,21,7,6,완속,75,2,2069.4963503649637,6730.16,4.638414975272287,3
42,23,3,31,완속,99,0,1732.5766423357663,4524.6,4.638414975272287,0
75,19,6,16,급속,68,2,15616.058394160584,13773.162162162162,0.0,5
52,0,5,34,급속,80,0,3240.43795620438,7813.111111111111,0.0,2
44,6,12,16,급속,79,0,7192.846715328467,9158.0,0.0,0
57,18,5,31,급속,89,2,17997.080291970804,11109.414634146342,0.0,7
39,23,9,15,완속,74,0,1732.5766423357663,4524.6,4.638414975272287,0
74,10,11,2,완속,80,1,865.3175182481751,6055.105263157895,4.638414975272287,0
57,10,9,18,급속,63,1,17989.48905109489,10217.520547945203,0.0,2
52,8,4,18,완속,99,1,656.007299270073,6261.8421052631575,4.638414975272287,0
61,20,1,-2,완속,85,2,2199.098540145985,11149.0,4.638414975272287,3
28,12,4,4,완속,64,1,990.9343065693432,4772.685714285714,4.638414975272287,0
68,15,10,23,급속,95,1,21822.481751824816,11311.535714285714,0.0,2
37,20,4,-2,급속,86,2,12761.60583941606,13008.4375,0.0,3
76,8,11,26,완속,91,1,656.007299270073,6261.8421052631575,4.638414975272287,0
64,10,1,25,급속,96,1,17989.48905109489,10217.520547945203,0.0,2
69,19,6,36,완속,85,2,2503.956204379562,13791.07142857143,4.638414975272287,3
39,6,1,10,완속,98,0,228.67518248175185,21824.5,4.638414975272287,1
56,6,12,-7,급속,91,0,7192.846715328467,9158.0,0.0,0
22,20,2,35,완속,95,2,2199.098540145985,11149.0,4.638414975272287,3
13,17,7,3,급속,67,2,20048.029197080294,10052.12,0.0,0
13,3,9,21,급속,69,0,1743.3576642335763,8935.75,0.0,0
11,23,8,-10,완속,94,0,1732.5766423357663,4524.6,4.638414975272287,0
11,16,3,-5,급속,90,2,21504.3795620438,11396.470588235294,0.0,0
81,20,12,21,급속,99,2,12761.60583941606,13008.4375,0.0,3
38,19,11,10,완속,68,2,2503.956204379562,13791.07142857143,4.638414975272287,3
37,9,5,32,완속,88,1,764.0474452554745,6252.142857142857,4.638414975272287,0
81,19,11,9,완속,77,2,2503.956204379562,13791.07142857143,4.638414975272287,3
33,12,5,9,급속,66,1,21800.729927007294,12676.586206896553,0.0,2
17,17,4,32,급속,67,2,20048.029197080294,10052.12,0.0,0
13,20,5,29,급속,88,2,12761.60583941606,13008.4375,0.0,0
22,6,1,29,완속,99,0,228.67518248175185,21824.5,4.638414975272287,1
11,1,1,13,완속,82,0,531.7189781021898,0.0,4.638414975272287,0
73,20,1,22,급속,69,2,12761.60583941606,13008.4375,0.0,3
40,10,7,8,급속,83,1,17989.48905109489,10217.520547945203,0.0,2
66,20,2,6,완속,70,2,2199.098540145985,11149.0,4.638414975272287,3
70,8,3,28,급속,66,1,13693.722627737228,11117.287671232876,0.0,0
34,7,9,18,급속,84,0,9891.970802919708,16625.809523809523,0.0,1
40,20,12,1,완속,79,2,2199.098540145985,11149.0,4.638414975272287,3
24,0,11,12,급속,69,0,3240.43795620438,7813.111111111111,0.0,0
38,5,11,31,급속,91,0,4160.14598540146,0.0,0.0,2
54,20,3,31,급속,62,2,12761.60583941606,13008.4375,0.0,5
82,0,12,18,급속,96,0,3240.43795620438,7813.111111111111,0.0,0
88,19,5,27,급속,62,2,15616.058394160584,13773.162162162162,0.0,5
21,4,2,5,완속,89,0,126.97080291970804,0.0,4.638414975272287,0
27,1,9,2,완속,85,0,531.7189781021898,0.0,4.638414975272287,0
37,3,5,21,급속,82,0,1743.3576642335763,8935.75,0.0,0
57,17,6,19,급속,85,2,20048.029197080294,10052.12,0.0,5
33,15,10,31,완속,82,1,1583.302919708029,7393.829268292683,4.638414975272287,0
70,13,12,2,급속,76,1,21090.218978102188,12984.285714285714,0.0,2
15,9,4,31,급속,62,1,16308.61313868613,13502.534246575342,0.0,0
69,11,8,-5,완속,65,1,971.543795620438,3664.714285714286,4.638414975272287,0
53,23,1,31,완속,60,0,1732.5766423357663,4524.6,4.638414975272287,0
76,4,7,9,완속,89,0,126.97080291970804,0.0,4.638414975272287,0
30,3,1,1,급속,98,0,1743.3576642335763,8935.75,0.0,0
56,6,9,-8,급속,83,0,7192.846715328467,9158.0,0.0,0
71,21,10,-2,완속,61,2,2069.4963503649637,6730.16,4.638414975272287,3
24,2,7,28,완속,82,0,332.7554744525547,8723.0,4.638414975272287,0
42,11,6,14,급속,97,1,20353.284671532845,7625.88679245283,0.0,2
11,15,11,27,급속,92,1,21822.481751824816,11311.535714285714,0.0,0
28,5,9,-10,급속,93,0,4160.14598540146,0.0,0.0,0
75,7,11,-2,완속,89,0,392.536496350365,9388.360655737704,4.638414975272287,0
14,10,2,0,급속,70,1,17989.48905109489,10217.520547945203,0.0,0
41,20,9,35,급속,93,2,12761.60583941606,13008.4375,0.0,5
63,14,1,36,완속,70,1,1269.0182481751824,5797.65625,4.638414975272287,0
26,23,7,36,급속,76,0,4851.240875912409,5016.0,0.0,2
57,17,1,-4,완속,63,2,2330.8722627737225,7435.382352941177,4.638414975272287,3
40,19,5,27,급속,75,2,15616.058394160584,13773.162162162162,0.0,5
42,15,6,30,완속,80,1,1583.302919708029,7393.829268292683,4.638414975272287,0
80,15,5,19,급속,94,1,21822.481751824816,11311.535714285714,0.0,2
88,22,5,8,급속,85,0,7380.291970802919,14288.8,0.0,0
45,20,9,29,급속,87,2,12761.60583941606,13008.4375,0.0,3
80,21,12,19,급속,61,2,9896.496350364963,11003.153846153846,0.0,3
67,5,9,18,급속,92,0,4160.14598540146,0.0,0.0,0
46,1,11,21,급속,61,0,2484.6715328467158,9582.666666666666,0.0,0
27,15,6,25,완속,61,1,1583.302919708029,7393.829268292683,4.638414975272287,0
71,15,4,10,완속,84,1,1583.302919708029,7393.829268292683,4.638414975272287,0
10,11,6,-6,완속,64,1,971.543795620438,3664.714285714286,4.638414975272287,0
33,9,12,33,급속,84,1,16308.61313868613,13502.534246575342,0.0,4
75,12,3,29,급속,99,1,21800.729927007294,12676.586206896553,0.0,2
12,21,6,29,완속,83,2,2069.4963503649637,6730.16,4.638414975272287,0
25,3,3,27,급속,98,0,1743.3576642335763,8935.75,0.0,0
37,10,12,28,급속,89,1,17989.48905109489,10217.520547945203,0.0,2
20,10,1,11,완속,80,1,865.3175182481751,6055.105263157895,4.638414975272287,0
74,7,3,20,완속,79,0,392.536496350365,9388.360655737704,4.638414975272287,0
28,21,6,7,급속,97,2,9896.496350364963,11003.153846153846,0.0,3
19,11,7,7,완속,82,1,971.543795620438,3664.714285714286,4.638414975272287,0
30,12,9,35,급속,73,1,21800.729927007294,12676.586206896553,0.0,4
74,18,9,10,완속,91,2,2701.284671532847,11538.945945945949,4.638414975272287,3
22,4,4,32,급속,85,0,2609.0510948905107,4826.0,0.0,2
21,1,9,31,완속,77,0,531.7189781021898,0.0,4.638414975272287,0
86,17,4,10,급속,70,2,20048.029197080294,10052.12,0.0,5
14,4,3,4,완속,88,0,126.97080291970804,0.0,4.638414975272287,0
10,6,7,35,완속,60,0,228.67518248175185,21824.5,4.638414975272287,0
87,17,4,28,급속,93,2,20048.029197080294,10052.12,0.0,5
13,3,2,-5,급속,96,0,1743.3576642335763,8935.75,0.0,0
50,20,6,8,완속,89,2,2199.098540145985,11149.0,4.638414975272287,3
87,19,2,29,완속,70,2,2503.956204379562,13791.07142857143,4.638414975272287,3
29,8,11,6,완속,97,1,656.007299270073,6261.8421052631575,4.638414975272287,0
12,12,12,1,완속,92,1,990.9343065693432,4772.685714285714,4.638414975272287,0
39,7,11,20,급속,80,0,9891.970802919708,16625.809523809523,0.0,1
79,1,10,-1,급속,75,0,2484.6715328467158,9582.666666666666,0.0,0
18,6,12,33,급속,73,0,7192.846715328467,9158.0,0.0,0
16,7,3,31,완속,95,0,392.536496350365,9388.360655737704,4.638414975272287,0
33,8,5,18,급속,90,1,13693.722627737228,11117.287671232876,0.0,0
64,18,3,35,완속,95,2,2701.284671532847,11538.945945945949,4.638414975272287,3
84,0,2,31,완속,81,0,680.1240875912408,6223.0,4.638414975272287,0
33,23,11,14,완속,92,0,1732.5766423357663,4524.6,4.638414975272287,0
11,22,2,30,완속,81,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
23,4,5,24,급속,99,0,2609.0510948905107,4826.0,0.0,0
19,17,7,24,급속,80,2,20048.029197080294,10052.12,0.0,0
14,13,3,7,완속,79,1,1061.036496350365,6093.153846153846,4.638414975272287,0
10,7,2,10,완속,66,0,392.536496350365,9388.360655737704,4.638414975272287,0
47,4,4,34,급속,68,0,2609.0510948905107,4826.0,0.0,2
49,21,9,24,완속,92,2,2069.4963503649637,6730.16,4.638414975272287,3
72,16,4,12,완속,96,2,1889.412408759124,8598.652173913044,4.638414975272287,3
44,3,6,16,급속,71,0,1743.3576642335763,8935.75,0.0,0
54,6,2,8,완속,91,0,228.67518248175185,21824.5,4.638414975272287,1
13,7,6,33,완속,76,0,392.536496350365,9388.360655737704,4.638414975272287,0
67,12,12,-6,급속,61,1,21800.729927007294,12676.586206896553,0.0,2
59,14,10,-4,완속,87,1,1269.0182481751824,5797.65625,4.638414975272287,0
41,11,7,-10,급속,83,1,20353.284671532845,7625.88679245283,0.0,2
47,8,2,25,완속,86,1,656.007299270073,6261.8421052631575,4.638414975272287,0
89,19,10,2,완속,93,2,2503.956204379562,13791.07142857143,4.638414975272287,3
53,17,1,34,완속,68,2,2330.8722627737225,7435.382352941177,4.638414975272287,3
67,11,1,18,급속,86,1,20353.284671532845,7625.88679245283,0.0,2
40,23,11,22,완속,88,0,1732.5766423357663,4524.6,4.638414975272287,0
14,6,7,2,완속,92,0,228.67518248175185,21824.5,4.638414975272287,0
55,16,8,11,완속,89,2,1889.412408759124,8598.652173913044,4.638414975272287,3
43,20,4,26,급속,79,2,12761.60583941606,13008.4375,0.0,3
28,3,3,-8,완속,84,0,177.32481751824818,0.0,4.638414975272287,0
69,5,5,25,급속,68,0,4160.14598540146,0.0,0.0,0
33,11,10,30,급속,90,1,20353.284671532845,7625.88679245283,0.0,2
86,3,5,37,완속,78,0,177.32481751824818,0.0,4.638414975272287,0
43,17,4,23,완속,92,2,2330.8722627737225,7435.382352941177,4.638414975272287,3
55,11,1,0,급속,93,1,20353.284671532845,7625.88679245283,0.0,2
13,20,10,-2,완속,94,2,2199.098540145985,11149.0,4.638414975272287,0
50,16,7,37,급속,69,2,21504.3795620438,11396.470588235294,0.0,7
11,17,12,3,급속,92,2,20048.029197080294,10052.12,0.0,0
68,12,1,-2,완속,77,1,990.9343065693432,4772.685714285714,4.638414975272287,0
71,7,9,28,급속,71,0,9891.970802919708,16625.809523809523,0.0,1
14,7,3,4,완속,85,0,392.536496350365,9388.360655737704,4.638414975272287,0
46,3,7,-1,급속,66,0,1743.3576642335763,8935.75,0.0,0
23,10,5,7,완속,67,1,865.3175182481751,6055.105263157895,4.638414975272287,0
27,0,1,15,완속,75,0,680.1240875912408,6223.0,4.638414975272287,0
11,6,3,17,급속,91,0,7192.846715328467,9158.0,0.0,0
50,7,10,-4,완속,79,0,392.536496350365,9388.360655737704,4.638414975272287,0
29,21,11,37,완속,74,2,2069.4963503649637,6730.16,4.638414975272287,3
21,18,2,1,급속,87,2,17997.080291970804,11109.414634146342,0.0,5
23,6,1,12,급속,94,0,7192.846715328467,9158.0,0.0,0
77,7,6,1,급속,90,0,9891.970802919708,16625.809523809523,0.0,1
13,10,9,29,완속,73,1,865.3175182481751,6055.105263157895,4.638414975272287,0
77,21,11,2,완속,96,2,2069.4963503649637,6730.16,4.638414975272287,3
38,12,8,-10,완속,81,1,990.9343065693432,4772.685714285714,4.638414975272287,0
14,6,2,26,완속,72,0,228.67518248175185,21824.5,4.638414975272287,0
44,21,2,22,완속,66,2,2069.4963503649637,6730.16,4.638414975272287,3
35,9,7,15,완속,94,1,764.0474452554745,6252.142857142857,4.638414975272287,0
29,20,8,33,완속,96,2,2199.098540145985,11149.0,4.638414975272287,3
83,2,8,30,급속,61,0,1900.14598540146,9863.0,0.0,0
73,10,7,31,완속,70,1,865.3175182481751,6055.105263157895,4.638414975272287,0
62,12,6,23,완속,67,1,990.9343065693432,4772.685714285714,4.638414975272287,0
19,12,5,13,급속,93,1,21800.729927007294,12676.586206896553,0.0,0
24,16,8,33,완속,74,2,1889.412408759124,8598.652173913044,4.638414975272287,3
79,21,3,9,급속,73,2,9896.496350364963,11003.153846153846,0.0,3
60,18,8,16,급속,89,2,17997.080291970804,11109.414634146342,0.0,5
47,22,5,6,완속,86,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
62,16,1,-4,급속,95,2,21504.3795620438,11396.470588235294,0.0,5
53,7,4,-5,급속,73,0,9891.970802919708,16625.809523809523,0.0,1
49,2,5,-1,급속,62,0,1900.14598540146,9863.0,0.0,0
36,6,1,22,완속,95,0,228.67518248175185,21824.5,4.638414975272287,1
50,2,5,18,완속,92,0,332.7554744525547,8723.0,4.638414975272287,0
28,20,9,-10,완속,90,2,2199.098540145985,11149.0,4.638414975272287,3
59,2,7,3,급속,97,0,1900.14598540146,9863.0,0.0,0
78,19,12,20,급속,75,2,15616.058394160584,13773.162162162162,0.0,5
35,14,5,21,급속,65,1,21480.14598540146,11760.470588235294,0.0,2
67,15,4,-7,완속,67,1,1583.302919708029,7393.829268292683,4.638414975272287,0
31,1,10,21,급속,68,0,2484.6715328467158,9582.666666666666,0.0,0
11,13,10,33,완속,67,1,1061.036496350365,6093.153846153846,4.638414975272287,0
71,2,1,2,급속,74,0,1900.14598540146,9863.0,0.0,0
42,23,9,-5,완속,92,0,1732.5766423357663,4524.6,4.638414975272287,0
25,9,4,-7,완속,92,1,764.0474452554745,6252.142857142857,4.638414975272287,0
39,4,12,28,급속,73,0,2609.0510948905107,4826.0,0.0,0
18,16,12,24,급속,70,2,21504.3795620438,11396.470588235294,0.0,0
85,13,10,21,급속,84,1,21090.218978102188,12984.285714285714,0.0,2
71,0,11,24,급속,85,0,3240.43795620438,7813.111111111111,0.0,0
32,23,7,-6,완속,76,0,1732.5766423357663,4524.6,4.638414975272287,0
10,23,4,14,완속,82,0,1732.5766423357663,4524.6,4.638414975272287,0
19,0,11,10,급속,95,0,3240.43795620438,7813.111111111111,0.0,0
43,17,10,37,급속,67,2,20048.029197080294,10052.12,0.0,7
24,12,11,21,완속,93,1,990.9343065693432,4772.685714285714,4.638414975272287,0
72,4,10,9,급속,94,0,2609.0510948905107,4826.0,0.0,0
61,2,4,36,완속,61,0,332.7554744525547,8723.0,4.638414975272287,0
42,21,3,-5,급속,81,2,9896.496350364963,11003.153846153846,0.0,3
12,1,3,35,급속,92,0,2484.6715328467158,9582.666666666666,0.0,0
38,6,4,33,급속,70,0,7192.846715328467,9158.0,0.0,2
46,22,8,-5,완속,74,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
88,1,12,28,급속,85,0,2484.6715328467158,9582.666666666666,0.0,0
65,11,10,33,급속,65,1,20353.284671532845,7625.88679245283,0.0,4
46,3,3,10,급속,98,0,1743.3576642335763,8935.75,0.0,0
50,18,9,35,급속,77,2,17997.080291970804,11109.414634146342,0.0,7
55,20,4,11,완속,94,2,2199.098540145985,11149.0,4.638414975272287,3
78,7,11,22,급속,82,0,9891.970802919708,16625.809523809523,0.0,1
14,13,9,20,완속,67,1,1061.036496350365,6093.153846153846,4.638414975272287,0
58,7,4,19,완속,95,0,392.536496350365,9388.360655737704,4.638414975272287,0
63,23,12,1,급속,83,0,4851.240875912409,5016.0,0.0,0
19,4,4,0,급속,88,0,2609.0510948905107,4826.0,0.0,0
82,0,8,-5,급속,79,0,3240.43795620438,7813.111111111111,0.0,0
63,18,3,11,완속,93,2,2701.284671532847,11538.945945945949,4.638414975272287,3
63,17,11,27,급속,95,2,20048.029197080294,10052.12,0.0,5
35,18,6,4,급속,60,2,17997.080291970804,11109.414634146342,0.0,5
88,20,7,17,급속,72,2,12761.60583941606,13008.4375,0.0,3
45,16,2,36,급속,65,2,21504.3795620438,11396.470588235294,0.0,7
53,2,10,22,급속,74,0,1900.14598540146,9863.0,0.0,0
80,5,6,-5,급속,92,0,4160.14598540146,0.0,0.0,0
72,11,12,16,급속,98,1,20353.284671532845,7625.88679245283,0.0,2
67,6,7,-5,급속,76,0,7192.846715328467,9158.0,0.0,0
83,17,2,-3,급속,98,2,20048.029197080294,10052.12,0.0,5
17,11,8,19,완속,87,1,971.543795620438,3664.714285714286,4.638414975272287,0
31,0,2,14,급속,85,0,3240.43795620438,7813.111111111111,0.0,0
18,14,4,27,완속,91,1,1269.0182481751824,5797.65625,4.638414975272287,0
31,9,12,15,완속,60,1,764.0474452554745,6252.142857142857,4.638414975272287,0
22,20,12,-6,완속,91,2,2199.098540145985,11149.0,4.638414975272287,3
20,1,6,21,완속,78,0,531.7189781021898,0.0,4.638414975272287,0
13,3,11,3,급속,60,0,1743.3576642335763,8935.75,0.0,0
21,1,10,24,완속,88,0,531.7189781021898,0.0,4.638414975272287,0
83,19,11,24,급속,67,2,15616.058394160584,13773.162162162162,0.0,5
46,6,11,-8,완속,99,0,228.67518248175185,21824.5,4.638414975272287,1
33,13,8,5,완속,96,1,1061.036496350365,6093.153846153846,4.638414975272287,0
20,13,9,-5,급속,81,1,21090.218978102188,12984.285714285714,0.0,2
15,19,8,-7,완속,76,2,2503.956204379562,13791.07142857143,4.638414975272287,0
75,15,6,-8,급속,92,1,21822.481751824816,11311.535714285714,0.0,2
75,1,9,-9,완속,65,0,531.7189781021898,0.0,4.638414975272287,0
60,21,8,21,급속,67,2,9896.496350364963,11003.153846153846,0.0,3
67,6,10,2,급속,71,0,7192.846715328467,9158.0,0.0,0
30,12,9,16,급속,60,1,21800.729927007294,12676.586206896553,0.0,2
87,13,6,-8,급속,68,1,21090.218978102188,12984.285714285714,0.0,2
26,23,1,37,급속,69,0,4851.240875912409,5016.0,0.0,2
41,17,7,-10,급속,96,2,20048.029197080294,10052.12,0.0,5
52,13,7,7,급속,97,1,21090.218978102188,12984.285714285714,0.0,2
26,15,4,37,급속,83,1,21822.481751824816,11311.535714285714,0.0,4
61,13,9,30,완속,82,1,1061.036496350365,6093.153846153846,4.638414975272287,0
62,7,11,14,급속,70,0,9891.970802919708,16625.809523809523,0.0,1
86,1,3,19,완속,61,0,531.7189781021898,0.0,4.638414975272287,0
75,0,2,33,급속,74,0,3240.43795620438,7813.111111111111,0.0,2
32,8,1,37,급속,74,1,13693.722627737228,11117.287671232876,0.0,2
48,5,8,33,완속,71,0,135.63138686131387,6856.0,4.638414975272287,0
65,7,12,4,완속,62,0,392.536496350365,9388.360655737704,4.638414975272287,0
32,23,11,0,완속,69,0,1732.5766423357663,4524.6,4.638414975272287,0
55,5,8,23,급속,66,0,4160.14598540146,0.0,0.0,0
83,22,7,21,완속,92,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
72,3,6,6,급속,71,0,1743.3576642335763,8935.75,0.0,0
37,12,8,-9,급속,73,1,21800.729927007294,12676.586206896553,0.0,2
31,20,6,26,급속,85,2,12761.60583941606,13008.4375,0.0,3
67,21,6,31,완속,98,2,2069.4963503649637,6730.16,4.638414975272287,3
41,23,6,-4,급속,67,0,4851.240875912409,5016.0,0.0,0
30,12,12,-10,완속,77,1,990.9343065693432,4772.685714285714,4.638414975272287,0
61,17,4,-4,급속,67,2,20048.029197080294,10052.12,0.0,5
12,14,12,30,급속,85,1,21480.14598540146,11760.470588235294,0.0,0
49,6,2,14,급속,74,0,7192.846715328467,9158.0,0.0,0
57,12,11,25,급속,85,1,21800.729927007294,12676.586206896553,0.0,2
85,19,9,2,급속,62,2,15616.058394160584,13773.162162162162,0.0,5
62,18,4,-4,급속,90,2,17997.080291970804,11109.414634146342,0.0,5
66,1,4,20,완속,86,0,531.7189781021898,0.0,4.638414975272287,0
37,1,5,16,완속,76,0,531.7189781021898,0.0,4.638414975272287,0
12,14,12,-4,완속,66,1,1269.0182481751824,5797.65625,4.638414975272287,0
22,6,2,12,완속,80,0,228.67518248175185,21824.5,4.638414975272287,1
10,22,2,10,완속,86,0,1912.2262773722628,6773.142857142857,4.638414975272287,0
33,9,1,22,완속,67,1,764.0474452554745,6252.142857142857,4.638414975272287,0
28,13,7,23,완속,89,1,1061.036496350365,6093.153846153846,4.638414975272287,0
69,9,8,-7,급속,67,1,16308.61313868613,13502.534246575342,0.0,2
46,8,9,7,완속,76,1,656.007299270073,6261.8421052631575,4.638414975272287,0
